StarRating|Score|Products|BrandMarketArea|Organic|PlantBased|ParentCompany|CompanyType|ParticipatedInSurvey|Description|BrandName
3|630|Retail cuts, ground|Locally in MN, farm store|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. This farm’s products can be ordered from the farm or purchased at the local farmer market. Cornucopia’s investigation found some information about this brand and associated farming practices, but was not able to confirm everything due to the brand owners not participating in our survey. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research.|Farm On Wheels^_
3|630|Retail cuts|Locally in SC, subscription box|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. Grassfat farm cattle never leave the farm and are processed on site at their USDA organic certified facilities. Grassfat has a curated Weekly meal box program delivers customized, individually portioned grass fed meats. They deliver only in SC. Cornucopia’s investigation found some information about this brand and associated farming practices, but was not able to confirm everything due to the brand owners not participating in our survey. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research.|Grassfat Farm^_
3|620|Wholesale, quarter, bulk|Locally in IL, farm direct, CSA|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. Mint Creek Farm offers bulk beef, pork, lamb, & goat meat. They offer a CSA and their products are available at local farmers’ markets, select grocery stores, and co-ops in the Chicago area. Cornucopia’s investigation found some information about this brand and associated farming practices, but was not able to confirm everything due to the brand owners not participating in our survey. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research.|Mint Creek Farm^_
3|615|Retail cuts, sausages, whole, half, quarter, ground|Online, locally in NY|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. Cobblestone Valley Farm follows the “Polyface model” (by Joel Salatin) of regenerative agriculture and is also Organic Valley dairy. Cornucopia’s investigation some information about this brand and associated farming practices. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate fully in Cornucopia’s research so the most accurate information can be found on the scorecard.|Cobblestone Valley Farm^_
3|605|Retail cuts, ground|Locally in PA|NULL|NULL|NULL|NULL|No|Carversville Farm Foundation is a 501(c)(3) non-profit, that produces fresh sustainable food specifically for donation to populations who lack access to a balanced diet. This brand did not participate in Cornucopia’s survey. Cornucopia’s investigation found some information about this brand and associated farming practices. If you are familiar with this brand we encourage consumer to contact us with information and also to contact the brand owners and ask for them to participate in Cornucopia’s research.|Carversville Farm Foundation^_
3|605|Retail cuts, whole, half|Online, farm direct|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. Cornucopia’s investigation found some information about this brand and associated farming practices, but was not able to confirm everything due to the brand owners not participating in our survey. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research.|Pautauwak Farms^_
3|600|Retail cuts|Locally in NY|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. This farm may also have a dba of DBA Elderberry Hill Farm. They say: “We are a small family farm practicing regenerative agriculture. We currently produce milk, beef, and pork.” Cornucopia’s investigation found some limited information about this brand and associated farming practices, but was not able to confirm everything due to the brand owners not participating in our survey. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research.|Finch Family Farm^_
3|595|Retail cuts, ground|Farm direct, online|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. They say: “We are a family owned and operated beef ranch, located on the Salem Plateau, in the picturesque Ozark Moutains of Southern Missouri.” This farm uses multi-species grazing techniques. Cornucopia’s investigation found some information about this brand and associated farming practices, but was not able to confirm everything due to the brand owners not participating in our survey. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research.|M6 Ranch^_
3|590|Retail cuts, ground|Farm direct|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. Hu-Hill Farm is an Organic Valley dairy that also sells grass fed beef and other products. Cornucopia’s investigation found some information about this brand and associated farming practices, but was not able to confirm everything due to the brand owners not participating in our survey. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research.|Hu-Hill Farm LLC^_
3|590|Whole, half, quarter|Locally in WA, farm direct|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. Skiyou Ranch allows pre-order bulk beef (whole, half, quarter), or has a farm store for retail cuts, ground beef, and organ meats by the pound. They also sell through wholesale distributors, local co-ops, restaurants, and farmer markets. Cornucopia’s investigation found some information about this brand and associated farming practices, but was not able to confirm everything due to the brand owners not participating in our survey. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research.|Skiyou Ranch^_
3|585|Bulk, retail cuts, ground|Locally in AR, farm direct|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. Cornucopia’s investigation found some information about this brand and associated farming practices, but was not able to confirm everything due to the brand owners not participating in our survey. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research.|Wholly Cow Farms^_
3|585|Retail cuts, ground|Unknown|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. Cornucopia’s investigation found some information about this brand and associated farming practices, but was not able to confirm everything due to the brand owners not participating in our survey. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research.|White Thunder Organics^_
3|580|Whole, half, ground, retail cuts, organs, bones|Farm direct|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. This farm produces a diversified offering of pastured meats, including organic beef and lamb. Cornucopia’s investigation found some information about this brand and associated farming practices, but was not able to confirm everything due to the brand owners not participating in our survey. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research.|High Ridge Meadows Farm^_
3|575|Retail cuts, ground, hot dogs|CSA, farm direct, locally in VT|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. Flying Dog Farm was started in the spring of 2020 by Shona Sanford-Long, with the purchase of the beef cattle, pigs, and sheep from her parents Suzanne and Tim of Luna Bleu Farm. Their website and Facebook page advertise regenerative practices. They primarily sell beef (and other meats) through a CSA in Vermont (check out their website for more information). Some of the beef products are also sold by their parents’ farm at local farmers markets under the Luna Bleu Farm label. Cornucopia’s investigation found some information about this brand and associated farming practices, but was not able to confirm everything due to the brand owners not participating in our survey. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research. This farm is certified by theReal Organic Project: |Flying Dog Farm^_
3|575|Retail cuts, ground, bones|Farm direct, online, locally in MI|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. Cornucopia’s investigation found some information about this brand and associated farming practices, but was not able to confirm everything due to the brand owners not participating in our survey. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research. This farm is certified by theReal Organic Project: |Shady Side Farm^_
3|575|Retail cuts, sausage, hot dogs, ground, veal|Online, locally in OH|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. Cornucopia’s investigation found some information about this brand and associated farming practices, but was not able to confirm everything due to the brand owners not participating in our survey. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research. This farm is certified by theReal Organic Project: |Simon Certified Organic Family Farm^_
3|575|Retail cuts, ground|Locally in VT|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. Stony Pond Farm is an organic dairy that also sells beef. Their beef is sold at Burlington Farmer Market and their on-farm store year-round. Cornucopia’s investigation found some information about this brand and associated farming practices, but was not able to confirm everything due to the brand owners not participating in our survey. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research. This farm is certified by theReal Organic Project: |Stony Pond Farm^_
3|550|Retail cuts, whole, bones|Locally in VT, CSA, online|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. Luna Bleu Farm appears to acquire all their beef from their child’s enterprise, Flying Dog Farm. They sell ground organic beef under the Luna Bleu label. Luna Bleu remains a diversified farm raising vegetables, broiler chickens, and laying hens. Their beef products can be found at local farmers’ markets, including the Norwich Farmers’ Market. Cornucopia’s investigation found some information about this brand and associated farming practices, but was not able to confirm everything due to the brand owners not participating in our survey. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research. This farm is certified by theReal Organic Project: |Luna Bleu Farm^_
3|545|Retail cuts, whole, half, custom|Locally in MN, subscription box|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. Harmony Valley Farm sells through a CSA, “meat box” subscription, and locally (La Crosse, Onalaska, and Viroqua, Wisconsin) and in the Twin Cities/Madison area of Wisconsin and Minnesota. Cornucopia’s investigation found some information about this brand and associated farming practices, but was not able to confirm everything due to the brand owners not participating in our survey. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research. This farm is certified by theReal Organic Project: |Harmony Valley Farm^_
3|545|Retail cuts, organs, ground|Locally in NC, farm direct|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. Reedy Fork Farm is a GMO-free organic dairy and beef producer. They offer multiple pick-up locations for small orders and have either grass-or-grain finished beef. Cornucopia’s investigation found some information about this brand and associated farming practices, but was not able to confirm everything due to the brand owners not participating in our survey. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research.|Reedy Fork Farm^_
3|530|Retail cuts, whole, half|Farm direct, locally in MI|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. Graham’s Organics also goes by the names Graham Farms & Graham’s Organic Meats & Processing. They say: “At Graham’s Organics, we believe in the importance of healthy, organic meat. Whether it’s organic chicken feed to create the best tasting meat/eggs, or sirloin steak from one of our Black Angus grass fed cattle, we put in the required time and effort to make each Graham’s product the best. We are proud to offer our own purebred Angus Beef, and Fresh Organic Feed. In addition, we now offer chicken and pork from trusted local organic-farming partners, as well as delicious, made on-site, pork products like bacon and sausages.” Cornucopia’s investigation found some information about this brand and associated farming practices, but was not able to confirm everything due to the brand owners not participating in our survey. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research.|Graham's Organics^_
3|525|Retail cuts|Farm direct|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. Cornucopia’s investigation found some information about this brand and associated farming practices, but was not able to confirm everything due to the brand owners not participating in our survey. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research.|Dobson Dairy^_
3|520|Retail cuts|Farm direct|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. Manna Farms raises a specific kind of cattle called Piedmontese cattle in the state of Ohio. Cornucopia’s investigation found some information about this brand and associated farming practices, but was not able to confirm everything due to the brand owners not participating in our survey. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research.|Manna Farm^_
3|520|Retail cuts|Maine, farmers market, CSA, online|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. Apple Creek Farm grows grass-fed & certified organic beef, chicken, eggs, goat, lamb and turkey. All of our products are available year-round through farmers’ markets or for pick-up at the farm. Cornucopia’s investigation found some information about this brand and associated farming practices. If you are familiar with this brand we encourage consumer to contact us with information and also to contact the brand owners and ask for them to participate in Cornucopia’s research.|Apple Creek Farm LLC^_
3|515|Whole, half, quarter, organs|Farm direct|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. Green Alchemy Farm raises a hertitage breed of cattle called the Limousin. They market that Limousin cattle excel in producing genetically leaner beef, lower saturated fat, lower cholesterol than other beef. Cornucopia’s investigation found some information about this brand and associated farming practices, but was not able to confirm everything due to the brand owners not participating in our survey. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research.|Green Alchemy Farm^_
3|505|Halves, quarters|Online, locally in MN, subscription box|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. Cornucopia’s investigation found some information about this brand and associated farming practices, but was not able to confirm everything due to the brand owners not participating in our survey. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research. This farm is certified by theReal Organic Project: |Hanappe Ranch^_
3|505|Whole, half, quarter|Unknown|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. Cornucopia’s investigation found some information about this brand and associated farming practices, but was not able to confirm everything due to the brand owners not participating in our survey. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research.|Potters Brook Ranch^_
3|500|Half, quarter|Farm direct|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. Cornucopia’s investigation found some information about this brand and associated farming practices, but was not able to confirm everything due to the brand owners not participating in our survey. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research.|Seifarm Grassfed Beef^_
3|490|Retail cuts, ground|Locally in VT|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. Singing Cedars Farmstead allows online ordering delivery in Charlotte and Shelburne. They also sell at farmer’s markets, information about which can be found on their website. Cornucopia’s investigation found some information about this brand and associated farming practices, but was not able to confirm everything due to the brand owners not participating in our survey. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research. This farm is certified by theReal Organic Project: |Singing Cedars Farmstead^_
3|490|Half, quarter|Locally in ME, CSA|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. King Hill Farm is a diversified organic, family farm in Penobscot, ME. They have a summer CSA and also sell organic beef farm direct (their other products can be found in local co-ops). See their website for more information. Cornucopia’s investigation found some information about this brand and associated farming practices, but was not able to confirm everything due to the brand owners not participating in our survey. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research.|King Hill Farm^_
3|490|Retail cuts, ground, hot dogs, sausage|Nationwide|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. Organic Prairie is the meat branch of the CROPP co-operative that Organic Valley milk also belongs to. The majority of Organic Prairie producers are small ethical family farmers, though some meat may come from larger producers. Practices on-farm will vary, especially be region. Organic Prairie beef, especially the ground beef, may also come from the dairy pipeline (meaning dairy cattle are finished for meat) which is a common way to diversify a dairy business. The brand also produces organic poultry and pork. At this time CROPP has not fully participated in Cornucopia’s investigation. However, due to Cornucopia’s familiarity with CROPP farms and farmers some information was able to be confirmed. We hope that CROPP will choose transparency in the future because in general their practices are very good for a nationwide brand. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research.|Organic Prairie (CROPP)^_
3|485|Retail cuts, whole, half, live|Farm direct|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. Cornucopia’s investigation found some information about this brand and associated farming practices, but was not able to confirm everything due to the brand owners not participating in our survey. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research. This brand makes sales of live animals, based on hanging weight (refers out for butchering). Wholes, halves, quarters, & “beef box” cuts are available. All cuts, ground, soup bones (extra charge for organ meats).|Five Star Farm^_
3|485|Veal, half, retail cuts|Farm direct, locally in ME|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. Two Loons Farm primarily produces and sells organic milk fed veal sold to restaurants in Portland, ME and through special order to customers. They are also an organic dairy selling to a major distributor. Cornucopia’s investigation found some information about this brand and associated farming practices, but was not able to confirm everything due to the brand owners not participating in our survey. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research. This farm is certified by theReal Organic Project: |Two Loons Farm^_
3|480|Retail cuts, ground, whole, half|Farm direct|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. This farm is an Organic Valley dairy that also produces limited amounts of beef and other products. They received the “Cream of the CROPP Award” in 2015. Cornucopia’s investigation found some information about this brand and associated farming practices, but was not able to confirm everything due to the brand owners not participating in our survey. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research.|Hemlock Ridge Farm^_
3|480|Retail cuts, ground|Farm direct|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. Hidden Acres Organics completed their organic transition in 2018 and are a member Organic Valley dairy Co-op and also sell grass-fed beef. Cornucopia’s investigation found some information about this brand and associated farming practices, but was not able to confirm everything due to the brand owners not participating in our survey. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research.|Hidden Acres Organics^_
3|480|Wholesale, retail cuts, ground|Locally in CO|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. Previously Golden West Farms, Kiowa Valley Organics sells organic beef farm-direct. They say: “We are a small farm located about an hour northeast of Denver. Everything we row/raise/sell is USDA Certified Organic and comes from our farm. We grow a wide variety of produce as well as raise cattle that we sell wholesale. We participate in multiple farmers’ markets where we offer a greater selection of goods.” Cornucopia’s investigation found some information about this brand and associated farming practices, but was not able to confirm everything due to the brand owners not participating in our survey. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research.|Kiowa Valley Organics^_
3|475|Whole, half, quarter|Farm direct|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. Cornucopia’s investigation found some information about this brand and associated farming practices, but was not able to confirm everything due to the brand owners not participating in our survey. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research.|Eakle Enterprises^_
3|475|Retail cuts, ground|Farm direct|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. Seibel’s Organic Meats is a family owned and operated dairy farm in Bloomer, Wisconsin. Their bef is marketed as 100% certified organic and pasture raised. They have cuts of meat available for sale, including ground beef, steaks, and roasts. Beef is also available by the eighth. Cornucopia’s investigation found some information about this brand and associated farming practices, but was not able to confirm everything due to the brand owners not participating in our survey. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research.|Seibel's Organic Meats^_
3|475|Retail cuts, organs, quarters, sausages, hot dogs, jerky, ground|Unknown|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. Cornucopia’s investigation found some information about this brand and associated farming practices, but was not able to confirm everything due to the brand owners not participating in our survey. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research.|Sweet Grass Dairy^_
3|470|Veal, whole, half|Farm direct|NULL|NULL|NULL|NULL|No|The Larson Farm is primarily a dairy producing organic A2/A2 Jersey milk. They also sell organic 100% grass-fed beef, and milk-fed veal farm direct. Cornucopia’s investigation found some information about this brand and associated farming practices, but was not able to confirm everything due to the brand owners not participating in our survey. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research. This farm is certified by theReal Organic Project: |The Larson Farm^_
3|470|Retail cuts, wholesale|Northeast|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. Mountain Meadow Farm ia cow/calf to finish operation, raising 350 calves annually; currently selling wholesale to Whole Food Markets throughout the Northeast. Cornucopia’s investigation found some information about this brand and associated farming practices, but was not able to confirm everything due to the brand owners not participating in our survey. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research.|Mountain Meadow Farm^_
3|470|Retail cuts|Unknown|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. Arabeth Farm is an extension of Hardy Family Farm, which is an organic dairy that sells to the Organic Valley Co-op. This brand did not participate in Cornucopia’s survey. Cornucopia’s investigation found some information about this brand and associated farming practices. If you are familiar with this brand we encourage consumer to contact us with information and also to contact the brand owners and ask for them to participate in Cornucopia’s research.|Arabeth Farm^_
3|470|Retail cuts, ground, sausages|Farm direct|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. Cornucopia’s investigation found some information about this brand and associated farming practices, but was not able to confirm everything due to the brand owners not participating in our survey. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research.|Wettstein Organic Farm^_
3|465|Retail cuts|Locally in NH, CSA|NULL|NULL|NULL|NULL|No|Cornucopia’s investigation found very little information about this brand and associated farming practices. If you are familiar with this brand we encourage consumer to contact us with information and also to contact the brand owners and ask for them to participate in Cornucopia’s research. What Cornucopia’s investigation was able to find shows this brand is likely 100% grass fed and sells out of their farm store, Walpole Farmers Market, and “Pete’s Stand” in the local Walpole, NH area.|Brookfield Farm^_
3|465|Retail cuts, ground|Nationwide, online|NULL|NULL|NULL|NULL|No|They say: “Oreganic Beef is the brand name of the 100% organic Oregon-grown meat products from Rocker 3 Ranch, and the private company we formed to market and distribute those products directly to consumers. If the brand on the package is Oreganic Beef, the brand on the cow was Rocker 3.” This brand is partnered with Mark’s Meat Co., located in Canby, OR for processing. The processor is GAP level 4 certificate and has a AWA Humane Handling certification. Cornucopia’s investigation found some information about this brand and associated farming practices, but was not able to confirm everything due to the brand owners not participating in our survey. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research.|Oreganic Beef Co (Rocker 3 Ranch)^_
3|465|Retail cuts, ground, whole, half|Online, delivery, locally in IN|NULL|NULL|NULL|NULL|No|NOTE: this farm’s beef may not be certified organic after processing, but the livestock appear to be certified as of early 2021. Providence Farms’ products, including chickens, beef, and eggs can be ordered through their website. Cornucopia’s investigation found some information about this brand and associated farming practices, but was not able to confirm everything due to the brand owners not participating in our survey. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research.|Providence Farms^_
3|460|Retail cuts|Online, Maine|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. Cornucopia’s investigation found very little information about this brand and associated farming practices. If you are familiar with this brand we encourage consumer to contact us with information and also to contact the brand owners and ask for them to participate in Cornucopia’s research.|Adams Homestead Farm^_
3|460|Retail cuts, organs, ground|Locally in MI|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. Baese Family Farm’s products can be found in Elsie, St Johns, Lansing, Owosso and surrounding communities. Cornucopia’s investigation found some information about this brand and associated farming practices, but was not able to confirm everything due to the brand owners not participating in our survey. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research.|Baese Family Farm^_
3|450|Retail cuts, whole, half, quarter|Locally in ME|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. You can find this brand’s products at local farmer’s markets, on-farm, and at Boondock’s Buying Club. Cornucopia’s investigation found some information about this brand and associated farming practices, but was not able to confirm everything due to the brand owners not participating in our survey. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research.|Pleasant River Farms^_
3|450|Retail cuts, ground, organs, sausages|Locally in KY, online, CSA|NULL|NULL|NULL|NULL|No|Find this farm’s food at farmers markets in Lexington and Cincinnati or on the farm in Georgetown, KY. They also offer home delivery throughout Central Kentucky, Louisville, Northern Kentucky and Cincinnati. Organic meat bundles and pasture-raised turkeys are available for shipping, in addition to pickup and delivery. This brand did not participate in Cornucopia’s survey. Cornucopia’s investigation found some information about this brand and associated farming practices, but was not able to confirm everything due to the brand owners not participating in our survey. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research.|Elmwood Stock Farm^_
3|445|Retail cuts|Farm direct, online|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. Cornucopia’s investigation found some information about this brand and associated farming practices, but was not able to confirm everything due to the brand owners not participating in our survey. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research.|Glaser Organic Beef^_
2|435|Half, quarter, retail cuts|Farm direct|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. Also producing beef under the brand name Business Enterprises Unlimited, PnD Organic Beef sells carcass portions. Cornucopia’s investigation found some information about this brand and associated farming practices, but was not able to confirm everything due to the brand owners not participating in our survey. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research.|PnD Organic Beef^_
2|435|Retail cuts, ground|Farm direct|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. Cornucopia’s investigation found some information about this brand and associated farming practices, but was not able to confirm everything due to the brand owners not participating in our survey. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research.|Parrott's Organic Farm & Livestock^_
2|430|Retail cuts, halves, quarters, bulk|Unknown|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. Cornucopia’s investigation found some information about this brand and associated farming practices, but was not able to confirm everything due to the brand owners not participating in our survey. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research.|Windecker's Grassy Knoll Beef^_
2|425|Retail cuts, whole, half|Locally in WI, online|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. The Grassway Organics brand is primarily a dairy, but they also raise some Jersey steers for beef. Cornucopia’s investigation found some information about this brand and associated farming practices, but was not able to confirm everything due to the brand owners not participating in our survey. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research.|Grassway Organics^_
2|425|Whole, half, retail cuts, ground|Locally in ND|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. Odermann Organics is a family farm (4th generation), that sells bulk, retail cuts, and ground beef using a local organic certified processor. This producer delivers within 100 mile of the farm in Belfield, ND. Contact farm to order. Cornucopia’s investigation found some information about this brand and associated farming practices, but was not able to confirm everything due to the brand owners not participating in our survey. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research.|Odermann Organics^_
2|425|Retail cuts, ground, hot dogs, bones|Farm direct|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. Also a working organic dairy, Mesman Farm sells organic beef out of their farm store. Product offerings can be found on their website. Cornucopia’s investigation found some information about this brand and associated farming practices, but was not able to confirm everything due to the brand owners not participating in our survey. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research.|Mesman Farm^_
2|420|Retail cuts, ground|Farm direct|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. Beef is grass-fed plus small amounts of organic grain raised on farm. All beef is frozen and available on-farm and at local farmer’s markets. Cornucopia’s investigation found some information about this brand and associated farming practices, but was not able to confirm everything due to the brand owners not participating in our survey. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research.|Rose Ridge Farm^_
2|410|Retail cuts, whole, half|Locally in KS, direct market|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. Some of their products can be found at the Barnard General Store in VT. Cornucopia’s investigation found very little information about this brand and associated farming practices. If you are familiar with this brand we encourage consumer to contact us with information and also to contact the brand owners and ask for them to participate in Cornucopia’s research.|Bossie's Best (VB Farms)^_
2|410|Retail cuts, ground|Farm direct|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. Cornucopia’s investigation found very little information about this brand and associated farming practices. If you are familiar with this brand we encourage consumer to contact us with information and also to contact the brand owners and ask for them to participate in Cornucopia’s research.|Prairie Pastured Beef (Flaig Family Farm)^_
2|405|Retail cuts, whole|Locally in SC, farm direct|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. Gibson Farm appears one of only two USDA Certified Organic Beef farm in South Carolina. They sell at local farms markets and other venues locally. While they appear to have been certified with Animal Welfare Approved as recently as 2019, that certification no longer seems to be current. Cornucopia’s investigation found some information about this brand and associated farming practices, but was not able to confirm everything due to the brand owners not participating in our survey. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research.|Gibson Farms^_
2|400|Retail cuts, ground|Locally in MT, farm direct|NULL|NULL|NULL|NULL|No|This brand did not participate in Cornucopia’s survey. Montana Better Beef also does business under the names Pleasant Valley Cattle Company LLC and Browns Meadow Farm. They will make deliveries within a certain radius, and allow farm pick-ups but to not sell outside of Montana at this time. Cornucopia’s investigation found some information about this brand and associated farming practices, but was not able to confirm everything due to the brand owners not participating in our survey. If you are familiar with this brand we encourage you contact the brand owners and ask for them to participate in Cornucopia’s research.|Montana Better Beef^_
