StarRating|Score|Products|BrandMarketArea|Organic|PlantBased|ParentCompany|CompanyType|ParticipatedInSurvey|Description|BrandName
1|330|NULL|Unknown|NULL|NULL|NULL|NULL|NULL|This brand did not participate in Cornucopia’s survey or participate in Cornucopia’s investigation. While some information was found about this brand’s practices, we could not confirm everything. If you are a customer of this brand, we encourage you contact the brand owners and ask them to participate fully in Cornucopia’s research. We always want the most accurate and up-to-date information on our scorecards, and consumers play an important role by demanding transparency from their food suppliers.|City Farm^_
1|235|NULL|CA|NULL|NULL|NULL|NULL|NULL|This brand did not participate in Cornucopia’s survey or participate in Cornucopia’s investigation. While some information was found about this brand’s practices, we could not confirm everything. If you are a customer of this brand, we encourage you contact the brand owners and ask them to participate fully in Cornucopia’s research. We always want the most accurate and up-to-date information on our scorecards, and consumers play an important role by demanding transparency from their food suppliers.|Nicasio Valley Farm^_
1|230|NULL|Nationwide|NULL|NULL|NULL|NULL|NULL|This brand supplies Sprouts Market and some Whole Foods stores. Brands with this rating are generally produced on industrial-scale operations that grant no meaningful outdoor access. This brand lacks transparency with both Cornucopia’s investigators and the public at large. While “greenwashing” and “humanewashing” may occur in the brand’s marketing, the information they provide is often misleading. No producers in this category were willing to participate in Cornucopia’s research and reliable information was difficult for our investigators to find. In general, industrial-organic brands prefer to keep their practices in the dark. If you are a customer of this brand, we encourage you contact the brand owners and ask them to participate fully in Cornucopia’s research. We always want the most accurate and up-to-date information on our scorecards, and consumers play an important role by demanding transparency from their food suppliers.|Chino Valley Ranchers Pasture Raised^_
1|210|NULL|Nationwide|NULL|NULL|NULL|NULL|NULL|Country Hen supplies eggs to Whole Foods and other major grocery chains. Brands with this rating are generally produced on industrial-scale operations that grant no meaningful outdoor access. This brand lacks transparency with both Cornucopia’s investigators and the public at large. While “greenwashing” and “humanewashing” may occur in the brand’s marketing, the information they provide is often misleading. No producers in this category were willing to participate in Cornucopia’s research and reliable information was difficult for our investigators to find. In general, industrial-organic brands prefer to keep their practices in the dark. If you are a customer of this brand, we encourage you contact the brand owners and ask them to participate fully in Cornucopia’s research. We always want the most accurate and up-to-date information on our scorecards, and consumers play an important role by demanding transparency from their food suppliers.|Country Hen^_
1|165|NULL|Unknown|NULL|NULL|NULL|NULL|NULL|This brand did not participate in Cornucopia’s survey or participate in Cornucopia’s investigation. If you are a customer of this brand, we encourage you contact the brand owners and ask them to participate fully in Cornucopia’s research. We always want the most accurate and up-to-date information on our scorecards, and consumers play an important role by demanding transparency from their food suppliers.|Phil's (Pearl Valley Farms)^_
1|165|NULL|Nationwide|NULL|NULL|NULL|NULL|NULL|This brand did not participate in Cornucopia’s survey or participate in Cornucopia’s investigation. While some information was found about this brand’s practices, we could not confirm everything. If you are a customer of this brand, we encourage you contact the brand owners and ask them to participate fully in Cornucopia’s research. We always want the most accurate and up-to-date information on our scorecards, and consumers play an important role by demanding transparency from their food suppliers.|Eggs R Us^_
1|165|NULL|Nationwide|NULL|NULL|NULL|NULL|NULL|This brand may be an egg producer for Mid-States Specialty Egg. This brand did not participate in Cornucopia’s survey or participate in Cornucopia’s investigation. While some information was found about this brand’s practices, we could not confirm everything. If you are a customer of this brand, we encourage you contact the brand owners and ask them to participate fully in Cornucopia’s research. We always want the most accurate and up-to-date information on our scorecards, and consumers play an important role by demanding transparency from their food suppliers.|Contented Hen (Eggs R Us)^_
1|160|NULL|CA|NULL|NULL|NULL|NULL|NULL|This brand did not participate in Cornucopia’s survey or participate in Cornucopia’s investigation. While some information was found about this brand’s practices, we could not confirm everything. If you are a customer of this brand, we encourage you contact the brand owners and ask them to participate fully in Cornucopia’s research. We always want the most accurate and up-to-date information on our scorecards, and consumers play an important role by demanding transparency from their food suppliers.|Marin Sun Farms^_
1|140|NULL|Unknown|NULL|NULL|NULL|NULL|NULL|This brand did not participate in Cornucopia’s survey or participate in Cornucopia’s investigation. If you are a customer of this brand, we encourage you contact the brand owners and ask them to participate fully in Cornucopia’s research. We always want the most accurate and up-to-date information on our scorecards, and consumers play an important role by demanding transparency from their food suppliers.|Amish Organic Eggs (Kauma)^_
1|115|NULL|CA|NULL|NULL|NULL|NULL|NULL|Glaum Egg Ranch did not participate in Cornucopia’s survey or participate in Cornucopia’s investigation. If you are a customer of this brand, we encourage you contact the brand owners and ask them to participate fully in Cornucopia’s research. We always want the most accurate and up-to-date information on our scorecards, and consumers play an important role by demanding transparency from their food suppliers. This brand’s eggs can be found in their farm store, and restaurants and stores throughout the Santa Cruz and Monterey Bay area.|Glaum Egg Ranch^_
1|75|NULL|WI|NULL|NULL|NULL|NULL|NULL|Cornucopia’s investigation was able to garner little information about this brand and so far, the brand has not been in communication with our investigators. What information we do have shows this may be a small community-scale farm with at least one fixed poultry barn. If you are a consumer of this brand, we encourage them to reach out and ask the brand to participate on Cornucopia’s survey.|Circle JD Ranch^_
1|75|NULL|OR|NULL|NULL|NULL|NULL|NULL|Gwendolyn’s eggs can be found at Wild Rose Foods market and at many other stores (Azure Standard & Whole Foods included). This brand did not participate in Cornucopia’s survey or participate in Cornucopia’s investigation. While some information was found about this brand’s practices, we could not confirm everything. If you are a customer of this brand, we encourage you contact the brand owners and ask them to participate fully in Cornucopia’s research. We always want the most accurate and up-to-date information on our scorecards, and consumers play an important role by demanding transparency from their food suppliers.|Gwendolyn's (Wild Rose Foods)^_
1|60|NULL|Unknown|NULL|NULL|NULL|NULL|NULL|This brand may supply Kirkland Signature Organic Eggs (Costco), Market Basket Organic Brown Eggs, Members Mark Cage-Free Organic Eggs, O-Organic Brown Eggs (Safeway), Simply Nature Organic Brown Eggs (Aldi), and has their own Vande Bunte Organic Eggs. Brands with this rating are generally produced on industrial-scale operations that grant no meaningful outdoor access. This brand lacks transparency with both Cornucopia’s investigators and the public at large. While “greenwashing” and “humanewashing” may occur in the brand’s marketing, the information they provide is often misleading. No producers in this category were willing to participate in Cornucopia’s research and reliable information was difficult for our investigators to find. In general, industrial-organic brands prefer to keep their practices in the dark. If you are a customer of this brand, we encourage you contact the brand owners and ask them to participate fully in Cornucopia’s research. We always want the most accurate and up-to-date information on our scorecards, and consumers play an important role by demanding transparency from their food suppliers.|Vande Bunte Eggs^_
1|50|NULL|Nationwide|NULL|NULL|NULL|NULL|NULL|Kreher Family Egg Farms has their own private brand and also supplies Eggland’s Best, Born Free, and Land O’Lakes. Many of the eggs sold under this brand are American Humane Certified. This companie’s eggs can aslo be found at many private label retailers nationwide as well, including Wegmans.|Kreher's Farm Fresh Eggs^_
1|50|NULL|Nationwide|NULL|NULL|NULL|NULL|NULL|This brand offers plain organic, cage-free organic, and free-range organic eggs, all of which have slightly different standards.They are likely supplied by CMC Food and Puglisi Egg Farm Organic, industrial-organic companies. These eggs are Certified Humane but use the lower standards (cage free and free range) rather than the pasture raised standards. These eggs can be found at some H-Mart locations.|Today's Farm Organic^_
1|50|NULL|Nationwide|NULL|NULL|NULL|NULL|NULL|This brand is a private label, or store brand. Grocers or distributors will buy their eggs wholesale and re-label them under their own brand name. They often have no direct interaction with the farmers. Store brands lack transparency, often cloaking their practices under the heading of “confidential business information.” Unfortunately, there is an inherent limitation in private‐label organic products. Organic consumers want to know where their food is coming from and how it is produced, and private‐label products are anonymous by their very nature. Our research indicates that the vast majority of organic eggs under private labels brands are produced on industrial farms, where hundreds of thousands of birds are housed without meaningful outdoor access. If you are consumer of this brand we encourage you to reach out and ask where your particular store sources their eggs. While the sourcing may differ across regions, consumer activism plays a valuable role in marketplace transparency.|Member's Mark (Sam's Club/Walmart)^_
1|50|NULL|Unknown|NULL|NULL|NULL|NULL|NULL|Brands with this rating are generally produced on industrial-scale operations that grant no meaningful outdoor access. This brand lacks transparency with both Cornucopia’s investigators and the public at large. While “greenwashing” and “humanewashing” may occur in the brand’s marketing, the information they provide is often misleading. No producers in this category were willing to participate in Cornucopia’s research and reliable information was difficult for our investigators to find. In general, industrial-organic brands prefer to keep their practices in the dark. If you are a customer of this brand, we encourage you contact the brand owners and ask them to participate fully in Cornucopia’s research. We always want the most accurate and up-to-date information on our scorecards, and consumers play an important role by demanding transparency from their food suppliers.|Oakdell Egg Farms^_
1|50|NULL|Unknown|NULL|NULL|NULL|NULL|NULL|Brands with this rating are generally produced on industrial-scale operations that grant no meaningful outdoor access. This brand lacks transparency with both Cornucopia’s investigators and the public at large. While “greenwashing” and “humanewashing” may occur in the brand’s marketing, the information they provide is often misleading. No producers in this category were willing to participate in Cornucopia’s research and reliable information was difficult for our investigators to find. In general, industrial-organic brands prefer to keep their practices in the dark. If you are a customer of this brand, we encourage you contact the brand owners and ask them to participate fully in Cornucopia’s research. We always want the most accurate and up-to-date information on our scorecards, and consumers play an important role by demanding transparency from their food suppliers.|Noah's Pride (Kreider Farms)^_
1|40|NULL|Nationwide|NULL|NULL|NULL|NULL|NULL|This brand did not participate in Cornucopia’s survey or participate in Cornucopia’s investigation. While some information was found about this brand’s practices, we could not confirm everything. If you are a customer of this brand, we encourage you contact the brand owners and ask them to participate fully in Cornucopia’s research. We always want the most accurate and up-to-date information on our scorecards, and consumers play an important role by demanding transparency from their food suppliers.|Land O'Lakes^_
1|30|NULL|Nationwide|NULL|NULL|NULL|NULL|NULL|The Safeway “O” Organic Eggs may be supplied by Cal-Maine Foods, an industrial-organic brand. Other suppliers of Safeway’s basic organic eggs did not participate and are likely also industrialized. The basic organic eggs Safeway sells may have just “cage free” certifications meaning the hens likely have no legitimate outdoor access. Their “pasture Raised organic” eggs have better benchmarks for welfare and environmental sustainability. The O Organic brand is a private label, or store brand. Grocers or distributors will buy their eggs wholesale and re-label them under their own brand name. They often have no direct interaction with the farmers. Store brands lack transparency, often cloaking their practices under the heading of “confidential business information.” Unfortunately, there is an inherent limitation in private‐label organic products. Organic consumers want to know where their food is coming from and how it is produced, and private‐label products are anonymous by their very nature. Our research indicates that the vast majority of organic eggs under private labels brands are produced on industrial farms, where hundreds of thousands of birds are housed without meaningful outdoor access. If you are consumer of this brand we encourage you to reach out and ask where your particular store sources their eggs. While the sourcing may differ across regions, consumer activism plays a valuable role in marketplace transparency.|O Organics (Albertson’s)^_
1|30|NULL|CA|NULL|NULL|NULL|NULL|NULL|This brand supplies eggs to stores in the Sacramento, CA area. If you are a customer of this brand, we encourage you contact the brand owners and ask them to participate fully in Cornucopia’s research. We always want the most accurate and up-to-date information on our scorecards, and consumers play an important role by demanding transparency from their food suppliers.|Vega Farms^_
1|30|NULL|Nationwide|NULL|NULL|NULL|NULL|NULL|This brand supplies Sprouts Market and some Whole Foods stores. Brands with this rating are generally produced on industrial-scale operations that grant no meaningful outdoor access. This brand lacks transparency with both Cornucopia’s investigators and the public at large. While “greenwashing” and “humanewashing” may occur in the brand’s marketing, the information they provide is often misleading. No producers in this category were willing to participate in Cornucopia’s research and reliable information was difficult for our investigators to find. In general, industrial-organic brands prefer to keep their practices in the dark. If you are a customer of this brand, we encourage you contact the brand owners and ask them to participate fully in Cornucopia’s research. We always want the most accurate and up-to-date information on our scorecards, and consumers play an important role by demanding transparency from their food suppliers.|Chino Valley Ranchers^_
1|20|NULL|Southeast|NULL|NULL|NULL|NULL|NULL|SE Grocers Naturally Better brand is a private label, or store brand of Winn-Dixie. Grocers or distributors will buy their eggs wholesale and re-label them under their own brand name. They often have no direct interaction with the farmers. Store brands lack transparency, often cloaking their practices under the heading of “confidential business information.” Unfortunately, there is an inherent limitation in private‐label organic products. Organic consumers want to know where their food is coming from and how it is produced, and private‐label products are anonymous by their very nature. Our research indicates that the vast majority of organic eggs under private labels brands are produced on industrial farms, where hundreds of thousands of birds are housed without meaningful outdoor access. If you are consumer of this brand we encourage you to reach out and ask where your particular store sources their eggs. While the sourcing may differ across regions, consumer activism plays a valuable role in marketplace transparency.|SEG Grocers Naturally Better Organic (Winn-Dixie)^_
1|20|NULL|Nationwide|NULL|NULL|NULL|NULL|NULL|This brand primarily supplies egg products and ready-cooked for food service and restaurants. Brands with this rating are generally produced on industrial-scale operations that grant no meaningful outdoor access. This brand lacks transparency with both Cornucopia’s investigators and the public at large. While “greenwashing” and “humanewashing” may occur in the brand’s marketing, the information they provide is often misleading. No producers in this category were willing to participate in Cornucopia’s research and reliable information was difficult for our investigators to find. In general, industrial-organic brands prefer to keep their practices in the dark. If you are a customer of this brand, we encourage you contact the brand owners and ask them to participate fully in Cornucopia’s research. We always want the most accurate and up-to-date information on our scorecards, and consumers play an important role by demanding transparency from their food suppliers.|Abbotsford Egg Products (Michael Foods)^_
1|20|NULL|Nationwide|NULL|NULL|NULL|NULL|NULL|Eggland’s Best is supplied by multiple other companies because it is a franchise (including Herbruck’s Poultry Ranch, Braswell Family Farms, and Kreher Family Egg Farms). Eggland’s Best is a franchise company includes consumer and foodservice egg products, including shell, hard-cooked and liquid products. This is an industrialized organic brand that focuses on profit margin rather than dedication to organic ideals and animal welfare. While some eggs under this label have 3rd party add on labels, their practices are unclear. Brands like this one lack transparency. Transparency is the hallmark of ethical food production – especially among organic producers.|Eggland's Best^_
1|0|NULL|East Coast|NULL|NULL|NULL|NULL|NULL|Wegman’s organic eggs that are not pasture raised come at the cost of lower animal welfare and less transparency. This brand did not participate in Cornucopia’s survey or participate in Cornucopia’s investigation and store brands tend to lack transparency. While some information was found about this brand’s practices, we could not confirm everything. If you are a customer of this brand, we encourage you contact the brand owners and ask them to participate fully in Cornucopia’s research. We always want the most accurate and up-to-date information on our scorecards, and consumers play an important role by demanding transparency from their food suppliers.|Wegman's Organic Cage Free^_
1|0|NULL|Unknown|NULL|NULL|NULL|NULL|NULL|Brands with this rating are generally produced on industrial-scale operations that grant no meaningful outdoor access. This brand lacks transparency with both Cornucopia’s investigators and the public at large. While “greenwashing” and “humanewashing” may occur in the brand’s marketing, the information they provide is often misleading. No producers in this category were willing to participate in Cornucopia’s research and reliable information was difficult for our investigators to find. In general, industrial-organic brands prefer to keep their practices in the dark. If you are a customer of this brand, we encourage you contact the brand owners and ask them to participate fully in Cornucopia’s research. We always want the most accurate and up-to-date information on our scorecards, and consumers play an important role by demanding transparency from their food suppliers.|Farmers Harvest (CCF Brands)^_
1|0|NULL|East|NULL|NULL|NULL|NULL|NULL|This brand is a private label, or store brand. Grocers or distributors will buy their eggs wholesale and re-label them under their own brand name. They often have no direct interaction with the farmers. Store brands lack transparency, often cloaking their practices under the heading of “confidential business information.” Unfortunately, there is an inherent limitation in private‐label organic products. Organic consumers want to know where their food is coming from and how it is produced, and private‐label products are anonymous by their very nature. Our research indicates that the vast majority of organic eggs under private labels brands are produced on industrial farms, where hundreds of thousands of birds are housed without meaningful outdoor access. If you are consumer of this brand we encourage you to reach out and ask where your particular store sources their eggs. While the sourcing may differ across regions, consumer activism plays a valuable role in marketplace transparency. This store may also sell organic eggs from Wellsley Farms.|Earth's Pride (BJ's Wholesale)^_
1|0|NULL|GA|NULL|NULL|NULL|NULL|NULL|This brand is a private label, or store brand. Grocers or distributors will buy their eggs wholesale and re-label them under their own brand name. They often have no direct interaction with the farmers. Store brands lack transparency, often cloaking their practices under the heading of “confidential business information.” Unfortunately, there is an inherent limitation in private‐label organic products. Organic consumers want to know where their food is coming from and how it is produced, and private‐label products are anonymous by their very nature. Our research indicates that the vast majority of organic eggs under private labels brands are produced on industrial farms, where hundreds of thousands of birds are housed without meaningful outdoor access. If you are consumer of this brand we encourage you to reach out and ask where your particular store sources their eggs. While the sourcing may differ across regions, consumer activism plays a valuable role in marketplace transparency.|Harvest Farms Organic (Ingles)^_
1|0|NULL|Nationwide|NULL|NULL|NULL|NULL|NULL|Herbruck’s Poultry Ranch is an industrialized organic brand that focuses on profit margin rather than dedication to organic ideals and animal welfare. These brands produce mostly conventional eggs, but their stake in the organic egg marketplace can be huge because of the volume of organic eggs they produce. Brands like this one lack transparency. Transparency is the hallmark of ethical food production – especially among organic producers.|Green Meadow Organics (Herbruck's Poultry Ranch)^_
1|0|NULL|Wholesale|NULL|NULL|NULL|NULL|NULL|This brand is a liquid egg processor that sources organic eggs from many different organic farms. Their exact sourcing is unclear and they did not participate in Cornucopia’s survey. If you are a customer of this brand, please contact them and ask them for their transparency with our investigators.|Shepherd's Processed Eggs^_
1|0|NULL|East Coast|NULL|NULL|NULL|NULL|NULL|Wellsley Farms will often list the supplier for their organic eggs (for example Nellie’s Free Range Eggs and Pete & Gerry’s Organic Eggs) making it more transparent than other store brands. Consumers should check the supplier brand for more information. Our research indicates that the vast majority of organic eggs under private labels brands are produced on industrial farms, where hundreds of thousands of birds are housed without meaningful outdoor access. If you are consumer of this brand we encourage you to reach out and ask where your particular store sources their eggs. While the sourcing may differ across regions, consumer activism plays a valuable role in marketplace transparency.|Wellsley Farms (BJ's Wholesale Club)^_
1|0|NULL|Western US|NULL|NULL|NULL|NULL|NULL|NULL|Hickman's Family Farms^_
1|0|NULL|Midwest|NULL|NULL|NULL|NULL|NULL|This brand is a private label, or store brand. Grocers or distributors will buy their eggs wholesale and re-label them under their own brand name. They often have no direct interaction with the farmers. Store brands lack transparency, often cloaking their practices under the heading of “confidential business information.” Unfortunately, there is an inherent limitation in private‐label organic products. Organic consumers want to know where their food is coming from and how it is produced, and private‐label products are anonymous by their very nature. Our research indicates that the vast majority of organic eggs under private labels brands are produced on industrial farms, where hundreds of thousands of birds are housed without meaningful outdoor access. If you are consumer of this brand we encourage you to reach out and ask where your particular store sources their eggs. While the sourcing may differ across regions, consumer activism plays a valuable role in marketplace transparency. You can also find organic eggs from Eggland’s Best, Handsome Brook, Happy Egg and Vital Farms in this grocery.|Fresh Thyme^_
1|0|NULL|Unknown|NULL|NULL|NULL|NULL|NULL|This brand is a private label, or store brand. Grocers or distributors will buy their eggs wholesale and re-label them under their own brand name. They often have no direct interaction with the farmers. Store brands lack transparency, often cloaking their practices under the heading of “confidential business information.” Unfortunately, there is an inherent limitation in private‐label organic products. Organic consumers want to know where their food is coming from and how it is produced, and private‐label products are anonymous by their very nature. Our research indicates that the vast majority of organic eggs under private labels brands are produced on industrial farms, where hundreds of thousands of birds are housed without meaningful outdoor access. If you are consumer of this brand we encourage you to reach out and ask where your particular store sources their eggs. While the sourcing may differ across regions, consumer activism plays a valuable role in marketplace transparency.|Full Circle (Topco)^_
1|0|NULL|Unknown|NULL|NULL|NULL|NULL|NULL|Brands with this rating are generally produced on industrial-scale operations that grant no meaningful outdoor access. This brand lacks transparency with both Cornucopia’s investigators and the public at large. While “greenwashing” and “humanewashing” may occur in the brand’s marketing, the information they provide is often misleading. No producers in this category were willing to participate in Cornucopia’s research and reliable information was difficult for our investigators to find. In general, industrial-organic brands prefer to keep their practices in the dark. If you are a customer of this brand, we encourage you contact the brand owners and ask them to participate fully in Cornucopia’s research. We always want the most accurate and up-to-date information on our scorecards, and consumers play an important role by demanding transparency from their food suppliers.|Willamette Egg Farms Organic^_
1|0|NULL|Nationwide|NULL|NULL|NULL|NULL|NULL|This brand is a private label, or store brand. Grocers or distributors will buy their eggs wholesale and re-label them under their own brand name. They often have no direct interaction with the farmers. Store brands lack transparency, often cloaking their practices under the heading of “confidential business information.” Unfortunately, there is an inherent limitation in private‐label organic products. Organic consumers want to know where their food is coming from and how it is produced, and private‐label products are anonymous by their very nature. Our research indicates that the vast majority of organic eggs under private labels brands are produced on industrial farms, where hundreds of thousands of birds are housed without meaningful outdoor access. If you are consumer of this brand we encourage you to reach out and ask where your particular store sources their eggs. While the sourcing may differ across regions, consumer activism plays a valuable role in marketplace transparency.|Nature's Place (Delhaize)^_
1|0|NULL|Unknown|NULL|NULL|NULL|NULL|NULL|Pearl Valley Eggs is a wholesale producer that sells farm fresh eggs to distributors in retail and food service industries. Pearl Valley Eggs are available through a variety of local, regional and national grocers, retailers and other industry partners. This brand did not participate in Cornucopia’s survey or participate in Cornucopia’s investigation and our research indicates this is an industrial brand with poor animal welfare and environmental impacts. If you are a customer of this brand, we encourage you contact the brand owners and ask them to participate fully in Cornucopia’s research. We always want the most accurate and up-to-date information on our scorecards, and consumers play an important role by demanding transparency from their food suppliers.|Pearl Valley Eggs^_
1|0|NULL|Nationwide|NULL|NULL|NULL|NULL|NULL|Wild Harvest products are available at Supervalu retail banners, including CUB® Foods, FARM FRESH® FOOD & PHARMACY, HORNBACHER’S®, SHOP ‘N SAVE® and SHOPPERS FOOD & PHARMACY®, as well as independent grocery retailers nationwide. This brand is a private label, or store brand. Grocers or distributors will buy their eggs wholesale and re-label them under their own brand name. They often have no direct interaction with the farmers. Store brands lack transparency, often cloaking their practices under the heading of “confidential business information.” Unfortunately, there is an inherent limitation in private‐label organic products. Organic consumers want to know where their food is coming from and how it is produced, and private‐label products are anonymous by their very nature. Our research indicates that the vast majority of organic eggs under private labels brands are produced on industrial farms, where hundreds of thousands of birds are housed without meaningful outdoor access. If you are consumer of this brand we encourage you to reach out and ask where your particular store sources their eggs. While the sourcing may differ across regions, consumer activism plays a valuable role in marketplace transparency.|Wild Harvest (SuperValu)^_
1|0|NULL|Unknown|NULL|NULL|NULL|NULL|NULL|Brands with this rating are generally produced on industrial-scale operations that grant no meaningful outdoor access. This brand lacks transparency with both Cornucopia’s investigators and the public at large. While “greenwashing” and “humanewashing” may occur in the brand’s marketing, the information they provide is often misleading. No producers in this category were willing to participate in Cornucopia’s research and reliable information was difficult for our investigators to find. In general, industrial-organic brands prefer to keep their practices in the dark. If you are a customer of this brand, we encourage you contact the brand owners and ask them to participate fully in Cornucopia’s research. We always want the most accurate and up-to-date information on our scorecards, and consumers play an important role by demanding transparency from their food suppliers.|Sunshine Farms^_
1|0|NULL|TX, MEX|NULL|NULL|NULL|NULL|NULL|This brand is a private label, or store brand. Grocers or distributors will buy their eggs wholesale and re-label them under their own brand name. They often have no direct interaction with the farmers. Store brands lack transparency, often cloaking their practices under the heading of “confidential business information.” Unfortunately, there is an inherent limitation in private‐label organic products. Organic consumers want to know where their food is coming from and how it is produced, and private‐label products are anonymous by their very nature. Our research indicates that the vast majority of organic eggs under private labels brands are produced on industrial farms, where hundreds of thousands of birds are housed without meaningful outdoor access. If you are consumer of this brand we encourage you to reach out and ask where your particular store sources their eggs. While the sourcing may differ across regions, consumer activism plays a valuable role in marketplace transparency.|H-E-B Organics^_
1|0|NULL|Southeast|NULL|NULL|NULL|NULL|NULL|GreenWise is a private label, or store brand. Grocers or distributors will buy their eggs wholesale and re-label them under their own brand name. They often have no direct interaction with the farmers. Store brands lack transparency, often cloaking their practices under the heading of “confidential business information.” Unfortunately, there is an inherent limitation in private‐label organic products. Organic consumers want to know where their food is coming from and how it is produced, and private‐label products are anonymous by their very nature. Our research indicates that the vast majority of organic eggs under private labels brands are produced on industrial farms, where hundreds of thousands of birds are housed without meaningful outdoor access. If you are consumer of this brand we encourage you to reach out and ask where your particular store sources their eggs. While the sourcing may differ across regions, consumer activism plays a valuable role in marketplace transparency.|GreenWise Organic (Publix Market)^_
1|0|NULL|Nationwide|NULL|NULL|NULL|NULL|NULL|This brand is a private label, or store brand. Grocers or distributors will buy their eggs wholesale and re-label them under their own brand name. They often have no direct interaction with the farmers. Store brands lack transparency, often cloaking their practices under the heading of “confidential business information.” Unfortunately, there is an inherent limitation in private‐label organic products. Organic consumers want to know where their food is coming from and how it is produced, and private‐label products are anonymous by their very nature. Our research indicates that the vast majority of organic eggs under private labels brands are produced on industrial farms, where hundreds of thousands of birds are housed without meaningful outdoor access. If you are consumer of this brand we encourage you to reach out and ask where your particular store sources their eggs. While the sourcing may differ across regions, consumer activism plays a valuable role in marketplace transparency.|Inspired (IO) Organic Eggs^_
1|0|NULL|CA|NULL|NULL|NULL|NULL|NULL|This brand did not participate in Cornucopia’s survey or participate in Cornucopia’s investigation. While some information was found about this brand’s practices, we could not confirm everything. If you are a customer of this brand, we encourage you contact the brand owners and ask them to participate fully in Cornucopia’s research. We always want the most accurate and up-to-date information on our scorecards, and consumers play an important role by demanding transparency from their food suppliers.|Judy's Family Farm (Petaluma Farms)^_
1|0|NULL|Nationwide|NULL|NULL|NULL|NULL|NULL|Horizon’s organic eggs are sourced from multiple distributes and other producers. One of their suppliers is Hidden Villa Ranch. Brands with this rating are generally produced on industrial-scale operations that grant no meaningful outdoor access. This brand lacks transparency with both Cornucopia’s investigators and the public at large. While “greenwashing” and “humanewashing” may occur in the brand’s marketing, the information they provide is often misleading. No producers in this category were willing to participate in Cornucopia’s research and reliable information was difficult for our investigators to find. In general, industrial-organic brands prefer to keep their practices in the dark. If you are a customer of this brand, we encourage you contact the brand owners and ask them to participate fully in Cornucopia’s research. We always want the most accurate and up-to-date information on our scorecards, and consumers play an important role by demanding transparency from their food suppliers.|Horizon Organic (Danone)^_
1|0|NULL|East|NULL|NULL|NULL|NULL|NULL|This brand states that “we partner exclusively with over 75 local and small, family-owned farms across America” as their egg sourcing. These eggs can be found in Shoprite grocers. This brand is a private label, or store brand. Grocers or distributors will buy their eggs wholesale and re-label them under their own brand name. They often have no direct interaction with the farmers. Store brands lack transparency, often cloaking their practices under the heading of “confidential business information.” Unfortunately, there is an inherent limitation in private‐label organic products. Organic consumers want to know where their food is coming from and how it is produced, and private‐label products are anonymous by their very nature. Our research indicates that the vast majority of organic eggs under private labels brands are produced on industrial farms, where hundreds of thousands of birds are housed without meaningful outdoor access. If you are consumer of this brand we encourage you to reach out and ask where your particular store sources their eggs. While the sourcing may differ across regions, consumer activism plays a valuable role in marketplace transparency.|The Farmer's Hen (Shoprite)^_
1|0|NULL|Nationwide|NULL|NULL|NULL|NULL|NULL|This is an industrialized organic brand that focuses on profit margin rather than dedication to organic ideals and animal welfare. These brands produce mostly conventional eggs, but their stake in the organic egg marketplace can be huge because of the volume of organic eggs they produce. Brands like this one lack transparency. Transparency is the hallmark of ethical food production – especially among organic producers.|Farmhouse Eggs (Cal-Maine)^_
1|0|NULL|Unknown|NULL|NULL|NULL|NULL|NULL|This is an industrialized organic brand that focuses on profit margin rather than dedication to organic ideals and animal welfare. These brands produce mostly conventional eggs, but their stake in the organic egg marketplace can be huge because of the volume of organic eggs they produce. Brands like this one lack transparency. Transparency is the hallmark of ethical food production – especially among organic producers.|Hidden Villa Ranch^_
1|0|NULL|Upper midwest|NULL|NULL|NULL|NULL|NULL|Kroger stores (including Pick-and-Save) stores sell cage free organic eggs under their store brand: these eggs are likely sourced from industrial organic operations. Because Simply Roundy’s is a private label, or store brand, grocers or distributors will buy their eggs wholesale and re-label them under their own brand name. They often have no direct interaction with the farmers. Store brands lack transparency, often cloaking their practices under the heading of “confidential business information.” Unfortunately, there is an inherent limitation in private‐label organic products. Organic consumers want to know where their food is coming from and how it is produced, and private‐label products are anonymous by their very nature. Our research indicates that the vast majority of organic eggs under private labels brands are produced on industrial farms, where hundreds of thousands of birds are housed without meaningful outdoor access. If you are consumer of this brand we encourage you to reach out and ask where your particular store sources their eggs. While the sourcing may differ across regions, consumer activism plays a valuable role in marketplace transparency.|Simply Roundy's (Kroger)^_
1|0|NULL|Unknown|NULL|NULL|NULL|NULL|NULL|Brands with this rating are generally produced on industrial-scale operations that grant no meaningful outdoor access. This brand lacks transparency with both Cornucopia’s investigators and the public at large. While “greenwashing” and “humanewashing” may occur in the brand’s marketing, the information they provide is often misleading. No producers in this category were willing to participate in Cornucopia’s research and reliable information was difficult for our investigators to find. In general, industrial-organic brands prefer to keep their practices in the dark. If you are a customer of this brand, we encourage you contact the brand owners and ask them to participate fully in Cornucopia’s research. We always want the most accurate and up-to-date information on our scorecards, and consumers play an important role by demanding transparency from their food suppliers.|Fairfield Specialty Eggs^_
