StarRating|Score|Products|BrandMarketArea|Organic|PlantBased|ParentCompany|CompanyType|ParticipatedInSurvey|Description|BrandName
4|1300|Butter, ghee, grassfed|Nationwide, Web Sales|NULL|NULL|NULL|NULL|NULL|They write: “The world can be divided into 2 types of people: those who love ghee and those who haven’t tried a good Grass-fed Ghee.  Pure Indian Foods has been helping people jump to the first group for 5-generations, since 1889.  Pure Indian Foods is a family-owned business based in New Jersey that makes over 11 varieties of grassfed organic ghee products.  Pure Indian Foods focuses on quality and not on quality.  Thousands of customers (moms, foodies, chefs, healthcare practitioners) have put their trust in our ghee products. Give us a try. You won’t be disappointed. Website Address: www.pureindianfoods.com Phone: 1-877-LUV-GHEE”|Pure Indian Foods^_
4|1280|Cheese|Nationwide|NULL|NULL|NULL|NULL|NULL|They write: “Partnering their many years of creamery experience, long-time friends, Ben Gregersen & John Dundon, founded Sierra Nevada Cheese Company in 1997. We handcraft award-winning cheese, butter, and yogurt in micro-batches proudly using local Northern California natural and Organic milk. We do not use artificial ingredients, preservatives, gums, fillers, or animal rennet. Our milk is guaranteed by farmers to be free from added hormones and antibiotics. Our Organic milk meets the American Humane Association’s (AHA) certification standards. We feature the hallmarks of an Artisan Cheese Company: Friendship-Wholesome Ingredients-Dedication-Handcrafted Foods.”|Sierra Nevada Cheese Company^_
4|1280|Cream, fluid milk|Nationwide|NULL|NULL|NULL|NULL|NULL|They write: “Humboldt Creamery was founded in 1929 in Humboldt County, CA.  Humboldt county provides an exceptional home for dairy cows because the temperate climate and frequent fog keep pastures lush and green year-round.  The temperature varies only about 12 degrees from winter to summer, which means our cows are comfortable in their thick coats all year long.  And since we’re right along the coast, the fresh ocean breezes create some of the finest air quality around.  Repeated flooding from the rivers in the area and run-off from the coastal mountains deposit minerals, mulch, clay, and silt into the soil, creating the ideal environment for growing grasses.  Our farmers support this rich, fertile soil through careful pasture management, working with the biology of the soil and adding organic compost to replace nutrients that are taken out.  Our smaller-than-average herd sizes also give our cows lots of room to roam on pasture.”|Humboldt Creamery (Foster Farms Dairy)^_
4|1260|Fluid milk|Nationwide|NULL|NULL|NULL|NULL|NULL|We obsessively measure the entire carbon footprint of our products — from field to fridge and beyond. Our chief science advisor Dr. Greg Thoma, a faculty member at Colorado State University, advises us in calculating each of Neutral’s product footprints. Dr. Thoma has dedicated the past 12 years to quantifying the carbon footprint of U.S. dairy, including a groundbreaking study of the emissions associated with consumption of a gallon of milk based on data from more than 500 American dairy farms. We work with farmers to sponsor projects that profoundly reduce their overall footprint. These changes benefit local and global ecosystems by keeping methane and other pollutants out of the atmosphere. And because Neutral makes capital investments on farms, we’re helping farmers tackle projects they have been wanting to do—in some cases for years—but have not yet been able to because of money, time, and risk. Reduction opportunities include improved forage production and grazing management, nutrient and manure management, and conservation practices, such as reducing tillage or planting cover crops. Neutral’s Head of Carbon Reduction, ex-NASA-funded climate scientist from a ranching family, Ann Radil, leads this effort. Finally, as our reduction efforts are a work in progress, we guarantee that every product is 100% carbon neutral by investing in carbon offsets from dairy projects across the country. Pioneering dairy farmers are turning cow manure into renewable energy right on the farm—and in doing so, are significantly reducing the amount of methane emissions along the way. We know not all offsets are created equal. Neutral only acquires offsets from U.S. dairy farmers that are verified by Climate Action Reserve (CAR),  American Carbon Registry, and VERRA. Verifying our offsets through accredited auditors ensures the projects we support are real, additional, permanent, verifiable, and enforceable. It also minimizes any risk of invalid creation or double counting of Climate Reserve Tons.|Neutral^_
4|1255|Cream cheese, cottage cheese, kefir, sour cream, yogurt, 100% grassfed|Nationwide|NULL|NULL|NULL|NULL|NULL|Nancy’s Yogurt is manufactured by Springfield Creamery, a respected, very long-term supplier of natural and organic products. They purchased their milk and milk powder from the CROPP cooperative, which ships milk from their family-farm members in the region. They write: “Nancy’s Cultured Organic Dairy products are produced with care at Springfield Creamery, in Eugene, Oregon. Founded in 1960, we remain family owned and operated and are pleased to have such a wealth of quality ingredients to put into each of our products. Our organic milk comes to us directly from nearby family farms. We believe that the organic farming practices of these small organic farms are in unity with the land, and promote the long-term health of the cows, as well as of the consumer. Ultimately, the sustainable organic faming practices benefit our environment, and that is an advantage to each of us. We are proud to be a vital member of this sustainable partnership, while feeding people wholesome, organic food.”|Nancy's (Springfield Creamery)^_
4|1237|Cheese|Nationwide|NULL|NULL|NULL|NULL|NULL|They write: “Each member family of Green Fields Farms follows a strict set of principles to ensure we produce high quality and wholesome food products. Traditional farming methods are maintained for two reasons. First, we want to remain good stewards of our precious land. Second, we believe there is no better way to instill core family values that raising our children on working farms that grow food for the community around us. Our farms grow most of their own animal feed, redistribute animal waste as earth-friendly fertilizers, and naturally control pests and weeds. Fields are cultivated with horse-drawn plows so we can constantly monitor the health or our land and crops- an impossibility when sitting atop a massive tractor. Hence, we don’t need to rely on harmful chemicals to discourage weeds and pests. In short, each farm is a small ecosystem that promotes natural ways for plants, animals and soils to thrive. Many of the farming techniques we use today date back to the 1600s from our Swiss and German forefathers. It all starts with our appreciation of livestock manure. While many think manure is a waste product, we know there is not a better, safer fertilized ever invented. And it’s free! We annually rotate our crops and use lime to sweeten the soils. Legumes are planted to naturally extract nitrogen from air and convert it to plant food. We produce an abundance of hay that is stored so our animals are well-nourished throughout the winter. And, of course, our livestock, cows, chickens, pigs, and goats provide more manure that re-starts the growing process.”|Green Field Farms^_
4|1225|Fluid milk|MA|NULL|NULL|NULL|NULL|NULL|NULL|Shaw Family Dairy (New England Organic Creamery)^_
4|1217|Yogurt, sour cream, lactose free|Nationwide|NULL|NULL|NULL|NULL|NULL|They write: “Green Valley Organics lactose-free yogurts, kefirs, sour cream, cream cheese and butter were created so people with lactose intolerance can bring real dairy back into their lives, enjoying its health benefits and great taste without digestive troubles. Created by Redwood Hill Farm & Creamery, a 45-year-old company with a strong commitment to digestive health, which is operated by Founder Jennifer Bice to this day, Green Valley Organics is a brand consumers can trust. Made at a solar-powered creamery with organic milk that carries the Certified Humane Raised and Handled label, Green Valley Organics is dedicated to protecting the environment and strengthening its community. We support Sonoma County workers and local non-profit organizations, small-scale dairy farmers, and the dietary needs of consumers.” As of early 2017, Emmi Roth owns Redwood Hill Farm (and therefore, the Green Valley Organics brand).|Green Valley Organics (Redwood Hill Farm/Emmi Roth)^_
4|1215|Butter, cheese, cottage cheese, cream cheese, fluid milk, ice cream, kefir, sour cream|AZ, CA, ID, NV, OR, WA, West|NULL|NULL|NULL|NULL|NULL|They write: “Clover Sonoma, based in Petaluma in Northern California, is a third-generation family-owned and operated dairy company whose core pillars are quality, support of animal welfare, sustainable business practices, and giving back to the communities they reach.  The Clover brand, first distributed in 1916, has been an integral part of Sonoma County and has a long legacy of working with Northern California local family farms to create delicious, high-quality dairy products. Today, what sets Clover apart is its innovative approach to the dairy business. As the first dairy processor to elevate milk from a commodity to a specialty food, Clover established the Clover Promise of Excellence (formerly known as the North Coast Excellence Certified program) — setting some of the most rigorous standards in the dairy industry which far surpass those of the state and federal governments. As part of this standard of excellence, Clover cows are raised on local family-owned farms that follow sustainable agriculture practices and tend small herds on spacious ranches, where the cows are well-treated and healthy. Clover farms are also American Humane Certified and must demonstrate environmental consciousness and stewardship of land. In fact, they was the first dairy company in the United States to become American Humane Certified and helped write the standards on animal welfare. They also made an early entrance into organics to provide support and help fuel the movement. Clover Sonoma’s passion for supporting small family farms, animal welfare, sustainable business practices, and community have always been the hallmarks of the business, which has helped them earn a Certified B Corporation® title. This means they meet the rigorous standards of social and environmental performance, accountability, and transparency – continuing to drive and elevate the dairy industry.”|Clover Sonoma^_
4|1185|Ice cream|Nationwide|NULL|NULL|NULL|NULL|NULL|NULL|Blue Marble Ice Cream^_
4|1175|Butter, cheese|Nationwide|NULL|NULL|NULL|NULL|NULL|NULL|Westby Cooperative Creamery^_
4|1155|Cheese|CA, East, Midwest, Web Sales|NULL|NULL|NULL|NULL|NULL|Cedar Grove Cheese is the quintessential small, family-owned cheese plant in Wisconsin. Once commonly dotting the countryside, in almost every rural community, Cedar Grove is now more like a living museum today. Their dedication to making high-quality specialty cheeses, and concentrating on organics, has allowed them to remain in business, a real asset to their community. Half of their milk comes from smaller family-scale farmers (“patrons”) who ship exclusively to Cedar Grove, the other half they purchase from farmer-owned cooperatives, also dominated by smaller farms.|Cedar Grove Cheese^_
4|1145|Cottage cheese|Nationwide|NULL|NULL|NULL|NULL|NULL|Good Culture is available at Kroger, Harris Teeter, King Soopers/City Market, Dillons, Fred Meyer, Food4Less, Publix, Giant, Stop & Shop, Wegmans, HEB, ShopRite, Hy-Vee, Jewel, United, Shaw’s, Raley’s, Whole Foods Markets, Sprouts Farmers Market, NCG, Natural Grocers, INFRA, Fresh Thyme, Earth Fare, Gelsons, Bristol Farms, Kings, Heinens and Lunds Byerly.|Good Culture^_
4|1140|Fluid milk|Nationwide|NULL|NULL|NULL|NULL|NULL|They write: “Amish Country Farms works only with family owned farms where the cows enjoy a healthy life grazing out in wide open grassy fields. Happy cows produce the highest quality organic milk.”|Amish Country Farms^_
4|1130|Yogurt|Nationwide|NULL|NULL|NULL|NULL|NULL|They write: “Since 1980 White Mountain Foods’ mission has been a simple one: to provide our consumers with completely additive and preservative free, minimally processed, organic when possible, tasty, vegetarian foods.  All of our products begin with one concept: people before profit.  Our ultimate goal is to contribute to changing the way the world eats by providing food that supports our health and does not detract from it. ‘I created White Mountain Foods the way I lived my life.  It was not about the money.  It was and is about creating and sustaining right livelihood through honest and productive work that enhances individual and community life.  My heart was in it.  I created delicious health food for a family dinner table.  This is our core value.’ Founder, Reed Murray”|White Mountain Foods^_
4|1120|Yogurt (skyr)|Nationwide|NULL|NULL|NULL|NULL|NULL|They write: “In Iceland, we call yogurt “skyr.” It’s thick, high in protein and calcium, and low in sugar. It kept our Viking ancestors strong through long dark winters. This is the yogurt of Icelander, Smari. When Smari came of age, he moved from Iceland to California. Then, a few years ago, he became a father. He began thinking about what to feed his son. He wished more foods were tasty enough to make a child happy, and healthy enough to make a parent feel good. He realized the world needed an organic Icelandic yogurt. Smari is the only certified organic Icelandic yogurt in the U.S. Our milk is from pasture-based, family-farm cows never treated with hormones and our fruit is grown without pesticides and herbicides. We think pure, natural food tastes more interesting than factory-farmed stuff. And it’s better for you. Better for your kids, too. By implementing authentic Icelandic methods, Smari boasts the highest protein content per ounce of any yogurt on the market: 20 – 30% higher than Greek yogurt. It?s also lower in sugar and, due to the straining process, ultra thick, creamy, and delicious. Spoons speak of it in awe. According to legend, people in remote Iceland villages eat it with a knife and fork. It may be the best yogurt on earth.” This brand is found nationwide at Sprouts, Whole Foods, NCG, and other smaller retailers.”|Smari Organics^_
4|1120|Fluid milk, yogurt|IN, IL, Midwest, Northeast, Mid Atlantic|NULL|NULL|NULL|NULL|NULL|Trader’s Point Creamery was top-rated (with five cows) in the previous iteration of the scorecard. They have not yet responded to our investigation and so have been downgraded. This is unfortunate because we have every reason to believe their management and exemplary farming practices have not changed. We hope they will follow through with their commitment to send us their survey information, and we can follow up with a site visit, so we can move them back up in the rankings.|Trader's Point Creamery^_
4|1110|Cheese|Nationwide|NULL|NULL|NULL|NULL|NULL|They write: “The Organic Creamery brand is the most extensive line of USDA-certified organic cheese varieties in the United States. All of the line’s products are hand-crafted by award-winning cheesemakers with organic milk from family farms that practice humane animal management and pasture grazing. Organic Creamery brand cheeses are free of pesticides, antibiotics and hormones and use no animal rennet or artificial colorings.”|Organic Creamery (DCI Cheese/Saputo Specialty Cheese)^_
4|1100|Fluid milk, raw milk|NH|NULL|NULL|NULL|NULL|NULL|Cornucopia’s investigations have confirmed that this brand is not a factory dairy, and in fact would probably be top rated if they participated in our investigation. This brand may be a good choice, but we recommend that consumers do their homework and reach out to brand representatives to ensure it meets a consistent, high-integrity, organic standard. In addition to their own non-profit dairy, Stonewall is aStonyfield Organics milk supplier. A small amount of milk is also sold to other brands. Under their own brand, this farm primarily sells raw organic milk out of a farm store.|Stonewall Farms^_
3|1080|Cheese|IN, IL, Ky, MI|NULL|NULL|NULL|NULL|NULL|Investigators have confirmed this is a family-scale brand, but they did not participate in our research. This means that partial scores have been given due to incomplete information. This brand may be a good choice, but we recommend that consumers do their homework and reach out to brand representatives to ensure it meets a consistent, high-integrity, organic standard.|Steckler Grassfed^_
3|1070|Fluid milk|NY, PA|NULL|NULL|NULL|NULL|NULL|NULL|Upstate Farms (Upstate Niagara Coop.)^_
3|1045|Fluid milk|WI|NULL|NULL|NULL|NULL|NULL|Kwik Trip’s organic milk brand did not participate in Cornucopia’s organic dairy survey. They own their own milk processing plant in La Crosse, Wisconsin. We have been able to verify that their milk is coming from a respected cooperative source.|Nature's Touch (Kwik Trip)^_
3|950|Cheese|ND, WI, Web Sales|NULL|NULL|NULL|NULL|NULL|This brand did not participate in Cornucopia’s investigation. Partial scores have been given in some areas due to incomplete information. This brand may be a good choice, but we recommend that consumers do their homework and reach out to brand representatives to ensure it meets a consistent, high-integrity, organic standard.|McCluskey Brothers at Shillelagh Glen Farms^_
3|850|Cheese|Nationwide|NULL|NULL|NULL|NULL|NULL|This brand did not participate in Cornucopia’s investigation, meaning partial scores have been given due to incomplete information. They appear to have some innovative practices but some information cannot be confirmed. This brand may be a good choice, but we recommend that consumers do their homework and reach out to brand representatives to ensure it meets a consistent, high-integrity, organic standard.|Rogue Creamery^_
3|795|Butter, ice cream, fluid milk, yogurt, sour cream|OR, WA, CA, NV, AZ|NULL|NULL|NULL|NULL|NULL|In the previous iteration of the organic dairy scorecard this brand rated 4 cows. Unfortunately, they have failed to update some of their information needed for this more comprehensive scorecard. Since we were unable to confirm some of the information this brand has been downgraded by one whole classification. Where possible, this brand’s old scores, based on their previous survey and our confirmation work, were substituted into the new rubric to represent this change. In dairy, we now see about half of the “organic” milk supply coming from factory dairies milking their cows as many as three to four times a day pushing for high production (legitimate organic farms usually milk twice a day). Cornucopia’s research also shows many of these dairies are still not providing the required amount of grazing for each cow as the law requires. While some excellent dairy marketers may feel they don’t need to participate because they already have a good relationship with their consumers, their lack of participation aids and abets factory farms and hurts ethical dairies across the country (many of whom do not have the option to directly market to consumers and need to rely on the wholesale marketplace). Participation in this survey and scorecard separates the organic label between those brands that are ”beyond organic,” others at least meeting the minimum legal standards and those that are ethically deficient. In an industry where industrial dairies do have something to hide, the lack of transparency in brands that might otherwise score well hurts the integrity of the organic label. If you’re a customer of this brand your voice may have some sway in the marketplace. Please use your power as a concerned consumer to ask your favorite brand to stand up for organic integrity by participating in The Cornucopia Institute’s research study and scorecard. Let them know you obviously have the option to use the scorecard to choose an alternative brand that is willing to be transparent with their practices.|Straus Family Creamery^_
3|790|Fluid milk|Northeast|NULL|NULL|NULL|NULL|NULL|Cornucopia’s investigations show that this brand does not source from  “factory dairy”, and appears to support family-scale production. However, partial scores have been given due to incomplete information. This brand may be a good choice, but we recommend that consumers do their homework and reach out to brand representatives to ensure it meets a consistent, high-integrity, organic standard.|Champlain Valley Dairy^_
2|655|Yogurt, paneer, cheese|CA, Midwest|NULL|NULL|NULL|NULL|NULL|Verka was not transparent in our survey, but our investigators were able to confirm they source some of their milk wholesale from a specific source.|Verka^_
2|645|Kefir, sour cream, yogurt|Nationwide|NULL|NULL|NULL|NULL|NULL|This brand is known or suspected to be practicing outside the letter and the intent of organic rules and regulations. They were the least transparent in Cornucopia’s investigation and information was difficult to confirm outside of their participation. Brands like this one may damage the organic marketplace as a whole by undermining confidence in the label and pushing ethical farms out of the industry. We recommend you try to find another source for your organic milk—though even this “organic” milk will have superior qualities to conventional milk (which would rate a “0” on our scoring scale). Even low-quality organic milk has been shown to contain no residues of antibiotics, and toxic pesticides, while the risk of those residues being present in conventional milk is high.|Wallaby (Danone NA)^_
2|605|Fluid milk|OR, WA|NULL|NULL|NULL|NULL|NULL|This brand did not participate in Cornucopia’s survey. Participation in this survey and scorecard separates the organic label between those brands that are “beyond organic,” others at least meeting the legal standards and those that are ethically deficient. In an industry where industrial dairies do have something to hide, the lack of transparency in brands that might otherwise score well hurts the integrity of the organic label. If you’re a customer of this brand, and you trust their practices and products, your voice may have some sway in the marketplace. Please use your power as a concerned consumer to ask your favorite brand to stand up for organic integrity by participating in The Cornucopia Institute’s research study and scorecard.|Alpenrose^_
2|570|Cheese|Nationwide|NULL|NULL|NULL|NULL|NULL|This brand is in the process of updating their information with Cornucopia.|Cowgirl Creamery (Emmi Roth USA/Emmi Group)^_
2|515|Fluid milk|IL, WI|NULL|NULL|NULL|NULL|NULL|In the summer of 2019, Sassy Cow Creamery was found to be non-compliant with organic regulations concerning pasture compliance (as detailed inthis administrative decisionand thisnotice of suspensionfrom 2020). As of 2021, Cornucopia confirmed that Sassy Cow Creamery has returned to producing organic milk. However, though the dairy is cooperating with their certifier, Cornucopia has been unable to confirm much of this dairies information due to a lack of transparency on the Creamery’s part.   |Sassy Cow Creamery^_
2|465|Formula|Nationwide|NULL|NULL|NULL|NULL|NULL|The Earth’s Best brand participated in our survey, but a complete score is pending on complete information about their milk product supplier. Unfortunatly their supplier is not as transparent as they are!|Earth's Best (Hain Celestial)^_
2|425|Fluid milk, yogurt, long shelf life|NY|NULL|NULL|NULL|NULL|NULL|This dairy brand was not transparent in Cornucopia’s investigation. Cornucopia’s investigations have confirmed that this brand is likely not a “factory dairy” in the traditional sense of the word. However, partial scores have been given due to incomplete information and a lack of transparency.|Byrne Dairy^_
2|365|Fluid milk|Unknown|NULL|NULL|NULL|NULL|NULL|This brand did not participate on Cornucopia’s survey and only some information was able to be found in our independent investigation. This dairy cooperative sells to Wallaby Yogurt and possibly other wholesalers.|Organic Family Farms Cooperative^_
1|340|Fluid milk|Nationwide|NULL|NULL|NULL|NULL|NULL|This brand is known or suspected to be practicing outside the letter and the intent of organic rules and regulations. They were the least transparent in Cornucopia’s investigation and information was difficult to confirm outside of their participation. In 2021, Danone NA announced that it would be terminating 89 milk contracts with its Horizon brand farmers in the Northeast. Many of the affected farm families have been providing organic milk to Horizon Organic for decades and have been instrumental to the brand’s success. When Danone NA dropped small Horizon brand dairies in the Northeast, they reduced the value of the milk in Horizon cartons. We recommend you try to find another source for your organic milk. Several 4 cow-brands on our Organic Dairy Scorecard are available nationwide. If you can’t find these brands, low-quality “organic” milk still offers superior qualities to conventional milk (which would rate a “0” on our scoring scale). Even low-quality organic milk is free of synthetic pesticides and antibiotics.|Horizon Grassfed (Danone NA)^_
1|260|Cheese|Nationwide|NULL|NULL|NULL|NULL|NULL|This brand was not transparent in Cornucopia’s survey and follow-up investigations. Emmi Roth has multiple brands with an organic line. We recommend you try to find another source for your organic cheese, if possible. If not possible, even low-quality organic milk has been shown to contain no residues of antibiotics, and toxic pesticides, while the risk of those residues being present in conventional milk is high.|Roth Organics (Emmi Roth)^_
1|215|Butter|Nationwide|NULL|NULL|NULL|NULL|NULL|This brand did not participate in Cornucopia’s survey, meaning partial scores have been given due to incomplete information. We recommend using caution with this brand because they do not appear dedicated to organic ideals.|Mother's Choice (Larsen's Creamery)^_
1|185|Yogurt|Nationwide|NULL|NULL|NULL|NULL|NULL|Store brands include organic milk that has been privately labeled by grocery chains. Typically, these businesses buy products wholesale and then market those finished or packaged products with their own labels. The inherent problem with private labels is that they lack transparency. Store brands may get their milk from highly rated producers, but they may also source from factory-scale dairies. Grocery chains or distributors typically offer low prices for store brands because they source the cheapest products available on the market at any given time. This variability in product sourcing makes it difficult, sometimes impossible, for consumers to determine where and how the products was produced. Cornucopia recommends caution with store brands like this one. Invested consumers can contact stores to confirm who is supplying their private-label milk and encourage them to be completely transparent about their sourcing—even when it changes.|Yami Yogurt (Auburn Dairy Products, Inc.)^_
1|165|Fluid Milk|California|NULL|NULL|NULL|NULL|NULL|This brand was not transparent in Cornucopia’s investigation and information was difficult to confirm outside of their participation. Brands like this one may damage the organic marketplace as a whole by undermining confidence in the label and pushing ethical farms out of the industry. We recommend you try to find another source for your organic milk—though even this “organic” milk will have superior qualities to conventional milk (which would rate a “0” on our scoring scale). Even low-quality organic milk has been shown to contain no residues of antibiotics, and toxic pesticides, while the risk of those residues being present in conventional milk is high.|Producers Dairy^_
1|125|Ice cream|Nationwide|NULL|NULL|NULL|NULL|NULL|Store brands include organic milk that has been privately labeled by grocery chains. Typically, these businesses buy products wholesale and then market those finished or packaged products with their own labels. The inherent problem with private labels is that they lack transparency. Store brands may get their milk from highly rated producers, but they may also source from factory-scale dairies. Grocery chains or distributors typically offer low prices for store brands because they source the cheapest products available on the market at any given time. This variability in product sourcing makes it difficult, sometimes impossible, for consumers to determine where and how the products was produced. Cornucopia recommends caution with store brands like this one. Invested consumers can contact stores to confirm who is supplying their private-label milk and encourage them to be completely transparent about their sourcing—even when it changes.|Boulder Ice Cream^_
1|120|Yogurt|Nationwide|NULL|NULL|NULL|NULL|NULL|Lactalispurchased Commonwealth Dairyin the summer 2019. Lactalis also owns the popular yogurt brand,Stonyfield. |Green Mountain Creamery (Lactalis)^_
1|115|Fluid milk|TX, KS, OK|NULL|NULL|NULL|NULL|NULL|This brand is known or suspected to be practicing outside the letter and the intent of organic rules and regulations. They were the least transparent in Cornucopia’s investigation and information was difficult to confirm outside of their participation. Brands like this one may damage the organic marketplace as a whole by undermining confidence in the label and pushing ethical farms out of the industry. We recommend you try to find another source for your organic milk—though even this “organic” milk will have superior qualities to conventional milk (which would rate a “0” on our scoring scale). Even low-quality organic milk has been shown to contain no residues of antibiotics, and toxic pesticides, while the risk of those residues being present in conventional milk is high.|County Line Farms^_
1|105|Fluid milk|CA|NULL|NULL|NULL|NULL|NULL|Cornucopia’s investigations have confirmed that this brand is likely not a “factory dairy” in the traditional sense of the word. However, partial scores have been given due to incomplete information. This brand is not transparent, and we recommend that consumers do their homework and reach out to brand representatives to ensure it meets a consistent, high-integrity, organic standard. Our investigation shows that this brand has three plants in California, sourcing from dairy farms throughout the western US.|Rockview Farms^_
1|75|Fluid Milk|Midwest, TX|NULL|NULL|NULL|NULL|NULL|This brand did not participate in Cornucopia’s investigation. Some partial scores have been given due to incomplete information. It’s unclear if this brand is high integrity or not, but their organic line is limited showing they are not dedicated to organic ideals. |Prairie Farms^_
1|60|Yogurt|Nationwide|NULL|NULL|NULL|NULL|NULL|Store brands include organic milk that has been privately labeled by grocery chains. Typically, these businesses buy products wholesale and then market those finished or packaged products with their own labels. The inherent problem with private labels is that they lack transparency. Store brands may get their milk from highly rated producers, but they may also source from factory-scale dairies. Grocery chains or distributors typically offer low prices for store brands because they source the cheapest products available on the market at any given time. This variability in product sourcing makes it difficult, sometimes impossible, for consumers to determine where and how the products was produced. Cornucopia recommends caution with store brands like this one. Invested consumers can contact stores to confirm who is supplying their private-label milk and encourage them to be completely transparent about their sourcing—even when it changes.|Yoatz (Facci Food Company)^_
1|0|Fluid milk|ME|NULL|NULL|NULL|NULL|NULL|Cornucopia’s investigations have confirmed that these brands are likely not “factory dairies” in the traditional sense of the word. However, partial scores have been given due to incomplete information. This brand may be a good choice, but we recommend that consumers do their homework and reach out to brand representatives to ensure it meets a consistent, high-integrity, organic standard.|White Orchard Farm^_
1|0|Fluid milk|Unknown|NULL|NULL|NULL|NULL|NULL|This brand is known or suspected to be practicing outside the letter and the intent of organic rules and regulations. They were the least transparent in Cornucopia’s investigation and information was difficult to confirm outside of their participation. Brands like this one may damage the organic marketplace as a whole by undermining confidence in the label and pushing ethical farms out of the industry.|Udder Milk^_
1|0|Raw milk|VT|NULL|NULL|NULL|NULL|NULL|Cornucopia’s investigations have confirmed that these brands are likely not “factory dairies” in the traditional sense of the word. However, partial scores have been given due to incomplete information. This brand may be a good choice, but we recommend that consumers do their homework and reach out to brand representatives to ensure it meets a consistent, high-integrity, organic standard.|Buttercup Mountain Farm^_
1|0|Fluid milk|Nationwide|NULL|NULL|NULL|NULL|NULL|This brand is known or suspected to be practicing outside the letter and the intent of organic rules and regulations. They were the least transparent in Cornucopia’s investigation and information was difficult to confirm outside of their participation. Brands like this one may damage the organic marketplace as a whole by undermining confidence in the label and pushing ethical farms out of the industry. We recommend you try to find another source for your organic milk—though even this “organic” milk will have superior qualities to conventional milk (which would rate a “0” on our scoring scale). Even low-quality organic milk has been shown to contain no residues of antibiotics, and toxic pesticides, while the risk of those residues being present in conventional milk is high.|365 Organic (Whole Foods)^_
1|0|Yogurt|Nationwide|NULL|NULL|NULL|NULL|NULL|Cornucopia’s investigations have confirmed that these brands are likely not “factory dairies” in the traditional sense of the word. However, partial scores have been given due to incomplete information. This brand may be a good choice, but we recommend that consumers do their homework and reach out to brand representatives to ensure it meets a consistent, high-integrity, organic standard.|Pavel's Yogurt^_
1|0|Fluid milk|Nationwide|NULL|NULL|NULL|NULL|NULL|Store brands include organic milk that has been privately labeled by grocery chains. Typically, these businesses buy products wholesale and then market those finished or packaged products with their own labels. The inherent problem with private labels is that they lack transparency. Store brands may get their milk from highly rated producers, but they may also source from factory-scale dairies. Grocery chains or distributors typically offer low prices for store brands because they source the cheapest products available on the market at any given time. This variability in product sourcing makes it difficult, sometimes impossible, for consumers to determine where and how the products was produced. Cornucopia recommends caution with store brands like this one. Invested consumers can contact stores to confirm who is supplying their private-label milk and encourage them to be completely transparent about their sourcing—even when it changes.|Nature's Place (Hannaford)^_
1|0|Fluid milk|Nationwide|NULL|NULL|NULL|NULL|NULL|This brand is known or suspected to be practicing outside the letter and the intent of organic rules and regulations. They were the least transparent in Cornucopia’s investigation and information was difficult to confirm outside of their participation. In 2021, Danone NA announced that it would be terminating 89 milk contracts with its Horizon brand farmers in the Northeast. Many of the affected farm families have been providing organic milk to Horizon Organic for decades and have been instrumental to the brand’s success. When Danone NA dropped small Horizon brand dairies in the Northeast, they reduced the value of the milk in Horizon cartons. More Horizon milk now comes from “organic” factory dairies in arid regions, and it offers fewer nutrients, poor animal welfare, and highwater use. We recommend you try to find another source for your organic milk. Several 4 cow-brands on our Organic Dairy Scorecard are available nationwide. If you can’t find these brands, low-quality “organic” milk still offers superior qualities to conventional milk (which would rate a “0” on our scoring scale). Even low-quality organic milk is free of synthetic pesticides and antibiotics.|Horizon (Danone NA)^_
1|0|Chocolate milk, chocolate products|Nationwide|NULL|NULL|NULL|NULL|NULL|Store brands include organic milk that has been privately labeled by grocery chains. Typically, these businesses buy products wholesale and then market those finished or packaged products with their own labels. The inherent problem with private labels is that they lack transparency. Store brands may get their milk from highly rated producers, but they may also source from factory-scale dairies. Grocery chains or distributors typically offer low prices for store brands because they source the cheapest products available on the market at any given time. This variability in product sourcing makes it difficult, sometimes impossible, for consumers to determine where and how the products was produced. Cornucopia recommends caution with store brands like this one. Invested consumers can contact stores to confirm who is supplying their private-label milk and encourage them to be completely transparent about their sourcing—even when it changes.|Cocoa Metro^_
1|0|Butter, cheese, fluid milk|Nationwide|NULL|NULL|NULL|NULL|NULL|Store brands include organic milk that has been privately labeled by grocery chains. Typically, these businesses buy products wholesale and then market those finished or packaged products with their own labels. The inherent problem with private labels is that they lack transparency. Store brands may get their milk from highly rated producers, but they may also source from factory-scale dairies. Grocery chains or distributors typically offer low prices for store brands because they source the cheapest products available on the market at any given time. This variability in product sourcing makes it difficult, sometimes impossible, for consumers to determine where and how the products was produced. Cornucopia recommends caution with store brands like this one. Invested consumers can contact stores to confirm who is supplying their private-label milk and encourage them to be completely transparent about their sourcing—even when it changes.|Cadia (KeHE)^_
1|0|Butter|Nationwide|NULL|NULL|NULL|NULL|NULL|Cornucopia’s investigations have confirmed that these brands are likely not “factory dairies” in the traditional sense of the word. However, partial scores have been given due to incomplete information. This brand may be a good choice, but we recommend that consumers do their homework and reach out to brand representatives to ensure it meets a consistent, high-integrity, organic standard.|Challenge Dairy Products^_
